Job Title,Company Name,Location,Contract Type,Niveau Etude,Secteur,Teletravail,Experience,Salaire,skills
Lead Machine Learning Engineer Datascientist d'Exp Mini H/F,Twenty One Talents,Aix-en-Provence - 13,CDI,Bac +5,,True,Exp. + 7 ans,70 000 - 80 000 EUR par an,"['data science', 'rest', 'c', 'lumen']"
Expert Fortinet - F5 H/F,Celad,Toulouse - 31,CDI,,,False,,32 000 - 45 000 EUR par an,['c']
Expert Nutanix H/F,MALLYANCE GROUPE,Bagnolet - 93,CDI,Bac +5,Secteur informatique • ESN,False,Exp. + 7 ans,50 000 - 65 000 EUR par an,"['c', 'nix', 'esp']"
Référent Test Cybersécurité Iot H/F,Hager Group,Obernai - 67,CDI,Bac +5,,True,Exp. 1 à 7 ans,45 000 - 85 000 EUR par an,"['python', 'c', 'esp', 'java']"
Maître de Conférences en Informatique Théorique Intelligence des Données et Connaissance - CDD - H/F,Télécom SudParis,Palaiseau - 91,CDD,Bac +5,,False,Exp. 1 à 7 ans,,"['rest', 'c', 'dos', 'esp']"
Technical Lead H/F,Twenty One Talents,Nantes - 44,CDI,Bac +5,,True,Exp. + 7 ans,50 000 - 72 000 EUR par an,"['security', 'c']"
Ingenieur Software Embarque H/F,Exens Ingénierie,Lyon - 69,CDI,Bac +5,Secteur informatique • ESN,True,Exp. + 7 ans,40 000 - 60 000 EUR par an,"['c', 'esp']"
Ingenieur Developpement Logiciel Embarque H/F,Mealys,Grand Est,CDI,Bac +5,,True,Exp. + 7 ans,40 000 - 50 000 EUR par an,"['c', 'esp']"
Technical Lead H/F,Twenty One Talents,Paris - 75,CDI,Bac +5,,True,Exp. + 7 ans,50 000 - 72 000 EUR par an,"['security', 'c']"
Ingénieur Expérimenté Logiciel Critique H/F,Randstad Digital,Toulouse - 31,CDI,,,False,,32 000 - 45 000 EUR par an,"['rest', 'c', 'esp']"
Ingénieur.e Logiciel DevOps Confirmé.e - Paris H/F,Capgemini,Paris - 75,CDI,"Bac +3, Bac +4",Secteur informatique • ESN,False,Exp. + 7 ans,,"['c', 'esp']"
Ingénieur.e Développement Logiciels Confirmé.e d'Exp Mini H/F,Twenty One Talents,Nantes - 44,CDI,Bac +5,Secteur informatique • ESN,True,Exp. + 7 ans,38 000 - 40 000 EUR par an,"['rest', 'c', 'esp']"
Ingénieur.e Développement Logiciels Confirmé.e 5 à Exp H/F,Twenty One Talents,Saint-Herblain - 44,CDI,Bac +5,Secteur informatique • ESN,True,Exp. + 7 ans,38 000 - 40 000 EUR par an,"['rest', 'c', 'esp']"
Stagiaire Ingénierie Logicielle Interface Scpi H/F,Hensoldt Nexeya France,Montescot - 66,Stage,"Bac +3, Bac +4",,True,Exp. - 1 an,,['c']
Ingénieur Computer Vision H/F,LR Technologies Groupe,Toulouse - 31,CDI,Bac +5,Secteur informatique • ESN,True,Exp. 1 à 7 ans,30 000 - 40 000 EUR par an,['c']
Accompagnement du Déploiement Plm 3Dexperience H/F,Safran,Colombes - 92,Stage,Bac +5,,False,Exp. + 7 ans,,"['c', 'esp']"
Risk Safety & Reliability Engineer - Marine & Offshore - Nantes F - M H/F,Bureau Veritas,Saint-Herblain - 44,CDI,,,False,,,"['c', 'ios', 'integration', 'ada', 'rust']"
Développement Os - Kernel - Low Level H/F,Innova Solutions,Paris - 75,CDI,Bac +5,Secteur informatique • ESN,False,Exp. + 7 ans,,"['rest', 'c', 'esp']"
Expert Mulesoft H/F,Reactis Services,Marseille - 13,CDI,,,False,,40 000 - 50 000 EUR par an,"['c', 'esp', 'ada']"
Ingénieur-e Développement Logiciel H/F,Safran,Magny-les-Hameaux - 78,CDI,Bac +5,,False,Exp. + 7 ans,,['c']
Expert Ticbo Ebx H/F,HR Team,Paris - 75,CDI,Bac +5,Secteur informatique • ESN,True,Exp. + 7 ans,40 000 - 75 000 EUR par an,"['rest', 'c']"
Ingénieur Logiciel Embarque Hydrogene H/F,NGEN,Lyon 7e - 69,CDI,Bac +5,,False,Exp. 1 à 7 ans,,['c']
Expert VBA H/F,Groupagora,Bordeaux - 33,CDI,Bac +5,Secteur informatique • ESN,False,Exp. + 7 ans,45 000 - 55 000 EUR par an,['c']
Expert Ticbo Ebx H/F,HR Team,Paris - 75,Indépendant/Freelance,Bac +5,Secteur informatique • ESN,True,Exp. + 7 ans,400 - 750 EUR par jour,"['rest', 'c']"
Senior Network Engineer H/F,OVHCloud,Paris 1er - 75,CDI,Bac +5,Secteur informatique • ESN,False,,,"['python', 'c', 'esp', 'linux', 'core']"
Ingénieur de Développement Software H/F,Anderson RH,Lyon - 69,CDI,,,False,,45 000 - 55 000 EUR par an,"['.net', 'c']"
Architecte Applicatif H/F,Michael Page,Mérignac - 33,CDI,Bac +5,Services aux Entreprises,False,Exp. - 1 an,70 000 - 71 000 EUR par an,"['kubernetes', 'c', 'scala']"
Ingénieur Logiciel - Chef de Projet H/F,Chauvin Arnoux,Asnières-sur-Seine - 92,CDI,Bac +5,Secteur informatique • ESN,True,Exp. + 7 ans,,"['rest', 'electron', 'c', 'dos', 'esp', 'ada', 'linux']"
Ingénieur Développement Logiciel Bancs de Test H/F,Iziwork,Poitiers - 86,CDI,Bac +5,Services aux Entreprises,False,,25 - 35 EUR par heure,"['rest', 'c', 'ios', 'esp', 'ada']"
Ingénieur Développement Software H/F,Michael Page,Buc - 78,CDI,Bac +5,Services aux Entreprises,False,Exp. - 1 an,45 000 - 50 000 EUR par an,['c']
Ingenieur Developpement Logiciel Cfd H/F,Off Nat Etudes Recherches Aerospatiale,Châtillon - 92,CDI,Bac +5,Secteur informatique • ESN,False,,40 000 EUR par an,"['python', 'c', 'ada']"
Architecte Applicatif - Leader du Transport et Logistique H/F,Michael Page,Puteaux - 92,CDI,Bac +5,Services aux Entreprises,False,Exp. - 1 an,65 000 - 80 000 EUR par an,"['c', 'esp']"
Expert Applicatif Si SAP S - 4 Maintenance - Production H/F,Michael Page,Châtillon - 92,CDI,Bac +5,Services aux Entreprises,False,Exp. - 1 an,80 000 - 85 000 EUR par an,"['rest', 'c', 'esp', 'ada']"
Expert Applicatif Si SAP S - 4 Achats et Chaine Logistique H/F,Michael Page,Châtillon - 92,CDI,Bac +5,Services aux Entreprises,False,Exp. - 1 an,70 000 - 80 000 EUR par an,"['c', 'esp']"
Ingénieur Développement Logiciel Appliqué aux Démonstrateurs Radars H/F,Off Nat Etudes Recherches Aerospatiale,Palaiseau - 91,CDI,Bac +5,Secteur informatique • ESN,False,,,"['python', 'c', 'esp', 'c/c++', 'ada']"
Profil Aerospace Engineer - Avion du Futur H/F,Talents Occitanie,Haute-Garonne - 31,CDI,Bac +5,Services aux Entreprises,False,,35 000 EUR par an,"['c', 'testing']"
Network Software Engineer H/F,OVHCloud,France,CDI,Bac +5,Secteur informatique • ESN,False,,,"['kubernetes', 'python', 'ansible', 'containers', 'c', 'esp', 'perl']"
Software Engineer Typescript React Node.Js Exp Mini H/F,Twenty One Talents,France,CDI,Bac +5,,True,Exp. + 7 ans,41 000 - 110 000 EUR par an,"['unity', 'c']"
Chef de Projet Rpa H/F,FM Logistic Corporate,France,CDI,Bac +5,,True,Exp. - 1 an,,"['c', 'code review', 'esp']"
Machine Learning Engineer H/F,OVHCloud,France,CDI,Bac +5,Secteur informatique • ESN,False,,,"['python', 'rest', 'c', 'esp', 'machine learning', 'talks', 'tensorflow']"
Software Engineer H/F,Air France,Valbonne - 06,CDI,Bac +5,,False,,45 000 - 55 000 EUR par an,"['containers', 'c', 'esp', 'apps', 'big data', 'ada', 'core']"
Software Engineer F - M - D H/F,Decathlon,Paris 1er - 75,CDI,Bac +5,,False,,,"['kubernetes', 'python', 'rest', 'github', 'c', 'php', 'esp', 'java', 'terraform', 'github', 'react', 'ada', 'scala']"
Software Engineer H/F,AXA Assurances,Suresnes - 92,CDI,Bac +5,,False,,,"['kubernetes', 'python', 'c', 'esp', 'docker', 'machine learning', 'ada', 'spark', 'devops']"
Software Engineer H/F,Alstom,Saint-Ouen - 41,CDI,Bac +5,Secteur Energie • Environnement,False,Exp. 1 à 7 ans,,"['c', 'esp', 'ada']"
Software Engineer H/F,Ippon Technologies,Bordeaux - 33,CDI,,,False,,38 000 - 50 000 EUR par an,"['c', 'angular', 'esp', 'java', 'docker', 'react']"
Software Engineer H/F,Ippon Technologies,Toulouse - 31,CDI,,,False,,,"['c', 'angular', 'esp', 'java', 'docker', 'react']"
Software Engineer H/F,Ippon Technologies,Tours - 37,CDI,,,False,,39 000 - 40 000 EUR par an,"['c', 'angular', 'esp', 'java', 'docker', 'react']"
Software Engineer - Frontend H/F,Newfund,Lyon 1er - 69,CDI,,,False,,,"['kubernetes', 'unity', 'rest', 'c', 'css', 'angular', 'esp', 'integration', 'docker', 'react', 'ada', 'devops']"
Senior Software Engineer H/F,Vestiaire Collective,Paris 1er - 75,CDI,Bac +5,,False,,,"['analytics', 'python', 'ansible', 'unity', 'next.js', 'symfony', 'c', 'php', 'mysql', 'java', 'terraform', 'mongodb', 'docker', 'react', 'node.js', 'javascript']"
Software Engineer .Net H/F,Betclic Group,Bordeaux - 33,CDI,,,False,,36 000 - 50 000 EUR par an,"['rest', 'github', '.net', 'c', 'dos', 'angular', 'esp', 'github', 'al design']"
Software Engineer Database H/F,Scaleway,Paris 1er - 75,CDI,Bac +5,Secteur informatique • ESN,False,,,"['kubernetes', 'python', 'ansible', 'rest', 'c', 'mysql', 'esp', 'docker', 'postgresql', 'linux', 'devops']"
Software Engineer Android F - M - D H/F,Decathlon,Villeneuve-d'Ascq - 59,CDI,,,False,,,"['android', 'github', 'c', 'code review', 'esp', 'github', 'kotlin', 'scala']"
Senior Software Engineer F - M - D H/F,Decathlon,Croix - 59,CDI,,,False,,35 000 - 45 000 EUR par an,"['kubernetes', 'microservices', 'rest', 'github', 'c', 'ios', 'windows', 'github actions', 'esp', 'java', 'github', 'postgresql']"
Software Engineer Angular H/F,Betclic Group,Bordeaux - 33,CDI,,,False,,36 000 - 50 000 EUR par an,"['rest', 'c', 'dos', 'angular', 'esp', 'react']"
Flight Software Engineer H/F,Loft Orbital Solutions,Toulouse - 31,CDI,,,False,,32 000 - 45 000 EUR par an,"['product management', 'unity', 'security', 'c', 'esp', 'diversity', 'c/c++', 'healthcare', 'rust', 'linux']"
Senior Software Engineer H/F,WizVille,Paris 1er - 75,CDI,Bac +5,Secteur informatique • ESN,False,,,"['data science', 'rest', 'github', 'rails', 'c', 'react native', 'github actions', 'esp', 'github', 'ruby', 'react', 'machine learning', 'vue.js', 'postgresql', 'core', 'scala']"
Data & Software Engineer M - F - D H/F,Artefact,Paris 1er - 75,CDI,Bac +5,Secteur informatique • ESN,False,,,"['security', 'data engineering', 'c', 'esp', 'integration', 'testing', 'machine learning', 'scala']"
Senior Software Engineer H/F,Newfund,Paris 1er - 75,CDI,Bac +5,,True,,,"['data science', 'rest', 'github', 'rails', 'c', 'react native', 'github actions', 'esp', 'github', 'ruby', 'react', 'machine learning', 'vue.js', 'postgresql', 'core', 'scala']"
Software Engineer - Performance H/F,Criteo,Paris 9e - 75,CDI,Bac +5,,False,,,"['c', 'java', 'hadoop', 'diversity', 'testing', 'react', 'machine learning', 'ada', 'computer science', 'core', 'scala']"
Senior Software Engineer H/F,PriceHubble,Paris 1er - 75,CDI,Bac +5,Secteur informatique • ESN,False,,,"['kubernetes', 'python', 'rest', 'data engineering', 'c', 'code review', 'esp', 'docker', 'core']"
Software Engineer H/F,AXA Assurances,Wasquehal - 59,CDI,,,False,,,"['rest', '.net', 'c', 'angular', 'code review', 'esp', 'java', 'react', 'node.js', 'core']"
Software Engineer Java H/F,Ippon Technologies,Paris 1er - 75,CDI,Bac +5,Services aux Entreprises,False,,,"['rest', 'c', 'angular', 'esp', 'java', 'docker', 'react', 'devops', 'core']"
Android Software Engineer H/F,Content Square,Paris 1er - 75,CDI,Bac +5,Secteur informatique • ESN,True,,,"['unity', 'c', 'esp', 'rust']"
Junior Software Engineer H/F,Artefact,Paris 1er - 75,CDI,Bac +5,Secteur informatique • ESN,False,,40 000 - 45 000 EUR par an,"['python', 'c', 'terraform', 'docker', 'devops']"
Software Engineer - Billing & Payments H/F,Scaleway,Paris 1er - 75,CDI,Bac +5,Secteur informatique • ESN,False,,,"['kubernetes', 'python', 'ansible', 'c', 'code review', 'esp', 'docker', 'postgresql', 'devops', 'perl']"
Senior Android Software Engineer H/F,Content Square,Paris 1er - 75,CDI,Bac +5,Secteur informatique • ESN,True,,,"['analytics', 'python', 'unity', 'dart', 'android', 'rest', 'c', 'ios', 'flutter', 'react native', 'angular', 'code review', 'esp', 'capacitor', 'java', 'terraform', 'testing', 'react', 'vue.js', 'spark', 'kotlin', 'rust', 'node.js', 'swift', 'scala']"
Software Engineer Object Storage H/F,Scaleway,Paris 1er - 75,CDI,Bac +5,Secteur informatique • ESN,False,,,"['kubernetes', 'ansible', 'c', 'esp', 'integration', 'c/c++', 'react', 'postgresql', 'linux', 'devops']"
Fullstack Software Engineer F - M - D - Tesseract H/F,Decathlon,Nantes - 44,CDI,,,False,,,"['html5', 'kubernetes', 'github', 'c', 'css', 'github actions', 'esp', 'java', 'github', 'react', 'postgresql']"
Software Engineer - Value Chain F - M - D H/F,Decathlon,Paris 1er - 75,CDI,Bac +5,,True,,,"['kubernetes', 'microservices', 'rest', 'splunk', 'c', 'slack', 'windows', 'code review', 'esp', 'java', 'devops', 'core', 'scala']"
Software Engineer Intern H/F,Kyriba,Saint-Cloud - 92,CDI,Bac +5,,False,,,"['unity', 'rest', 'electron', 'c', 'productivity', 'java', 'react', 'computer science']"
Software Engineer Intern H/F,Kyriba,Saint-Cloud - 92,CDI,Bac +5,,False,,,"['unity', 'electron', 'c', 'productivity', 'integration', 'diversity', 'computer science']"
Software Engineer Intern H/F,Kyriba,Saint-Cloud - 92,CDI,Bac +5,,False,,,"['unity', 'rest', 'electron', 'c', 'productivity', 'java', 'react', 'computer science']"
Senior Software Engineer Scale H/F,Algolia,Paris 1er - 75,CDI,Bac +5,Secteur informatique • ESN,True,,,"['kubernetes', 'unity', 'rest', 'c', 'esp', 'diversity', 'testing', 'rust', 'computer science', 'core', 'scala']"
Senior Software Engineer - Android H/F,Too Good To Go,Paris 1er - 75,CDI,Bac +5,Secteur informatique • ESN,False,,,"['unity', 'android', 'github', 'c', 'github actions', 'esp', 'github', 'kotlin']"
Software Engineer - Test Platform M H/F,Alstom,Villeurbanne - 69,CDI,,,False,,45 000 - 55 000 EUR par an,"['python', 'unity', 'shell', 'rest', 'c', 'esp', 'testing', 'ada', 'linux']"
Senior Java Software Engineer H/F,Oodrive,Paris 1er - 75,CDI,Bac +5,Secteur informatique • ESN,True,Exp. + 7 ans,,"['kubernetes', 'rest', 'c', 'java', 'postgresql']"
Lead Software Engineer H/F,GitGuardian,Paris 1er - 75,Stage,Bac +5,Secteur informatique • ESN,True,Exp. + 7 ans,,"['security', 'github', 'c', 'esp', 'application security', 'github', 'rust']"
Embedded Software Engineer H/F,Netatmo,Paris 1er - 75,CDI,Bac +5,,False,,,"['unity', 'electronics', 'security', 'electron', 'c', 'zig', 'esp']"
Software Engineer Java Backend H/F,Swissquote,Gland - 02,CDI,Bac +5,,False,,,"['rest', 'c']"
Software Engineer - Streaming Technologies H/F,apple,Paris 1er - 75,CDI,Bac +5,,False,,,"['c', 'java', 'javascript', 'computer science']"
Software Engineer .Net en Alternance H/F,AXA Assurances,Nanterre - 92,Alternance,Bac +5,,True,Exp. + 7 ans,"477,07 - 1 766,92 EUR par mois","['rest', '.net', 'c', 'esp', 'core']"
Software Engineer Mobile en Alternance H/F,AXA Assurances,Wasquehal - 59,Alternance,Bac +5,,True,Exp. + 7 ans,"477,07 - 1 766,92 EUR par mois","['android', 'rest', 'c', 'ios', 'code review', 'esp', 'devops', 'swift', 'core']"
Open Source Software Engineer H/F,Criteo,Paris 9e - 75,CDI,Bac +5,,False,,,"['c', 'java', 'hadoop', 'diversity', 'testing', 'react', 'machine learning', 'ada', 'computer science', 'core', 'scala']"
Software Engineer Ar - Vr H/F,Orthogrid systems,Strasbourg - 67,CDI,,,False,,,"['unity', 'android', 'c', 'esp', 'computer vision', 'integration', 'cmake', 'machine learning', 'computer science']"
#Onesat On-Board Software Engineer F - M H/F,Airbus,Toulouse - 31,CDI,,,False,,32 000 - 45 000 EUR par an,"['python', 'corda', 'unity', 'security', 'shell', 'c', 'esp', 'java', 'integration', 'programming languages', 'c/c++', 'testing', 'cmake', 'rust', 'linux', 'computer science']"
Senior Frontend Software Engineer H/F,Pigment,Paris 1er - 75,CDI,Bac +5,Secteur informatique • ESN,True,,,"['kubernetes', 'corda', 'unity', '.net', 'c', 'ios', 'css', 'data visualization', 'dos', 'angular', 'esp', 'java', 'terraform', 'docker', 'diversity', 'react', 'apps', 'vue.js', 'rust', 'postgresql', 'linux', 'javascript', 'core']"
Senior Android Software Engineer H/F,Content Square,Paris 1er - 75,CDI,Bac +5,Secteur informatique • ESN,True,,,"['analytics', 'unity', 'android', 'c', 'ios', 'productivity', 'code review', 'esp', 'java', 'diversity', 'testing', 'kotlin', 'rust', 'scala']"
Lead Software Engineer H/F,360Learning,Paris - 75,CDI,Bac +5,Secteur informatique • ESN,True,,,"['unity', 'c', 'esp', 'diversity', 'programming languages']"
Ios Software Engineer H/F,Netatmo,Paris 1er - 75,CDI,Bac +5,,False,,,"['unity', 'electronics', '.net', 'electron', 'c', 'ios', 'esp', 'java', 'programming languages', 'c/c++', 'react', 'apps', 'rust', 'swift', 'core']"
Senior Software Engineer - Front-End H/F,PlayPlay,Paris 1er - 75,CDI,Bac +5,Secteur informatique • ESN,True,,,"['c', 'angular', 'code review', 'integration', 'react', 'al design', 'vue.js', 'core', 'scala']"
Intern Software Engineer - Paris H/F,Artefact,Paris 1er - 75,CDI,Bac +5,Secteur informatique • ESN,False,,,"['analytics', 'python', 'containers', 'unity', 'security', 'c', 'terraform', 'docker', 'healthcare', 'artificial intelligence', 'devops']"
Senior Software Engineer - Back End F - M - D H/F,Decathlon,Croix - 59,CDI,,,False,,35 000 - 45 000 EUR par an,"['kubernetes', 'github', 'splunk', 'c', 'devsecops', 'code review', 'github actions', 'esp', 'java', 'github', 'postgresql']"
Senior Software Engineer - Techlead Java F - M - D H/F,Decathlon,Paris 1er - 75,CDI,Bac +5,,True,,,"['github', 'splunk', 'c', 'slack', 'windows', 'github actions', 'esp', 'java', 'gatling', 'mongodb', 'docker', 'testing', 'github', 'react', 'postgresql', 'scala']"
Senior Software Engineer Java F - M - D - Posdata H/F,Decathlon,Croix - 59,CDI,,,False,,,"['kubernetes', 'microservices', 'rest', 'github', 'c', 'code review', 'github actions', 'esp', 'java', 'github', 'postgresql', 'scala']"
Senior Software Engineer - Back End F - M - D H/F,Decathlon,Croix - 59,CDI,,,False,,35 000 - 45 000 EUR par an,"['kubernetes', 'github', 'splunk', 'c', 'devsecops', 'code review', 'github actions', 'esp', 'java', 'github', 'postgresql']"
Software Engineer Mainframe H/F,AXA Assurances,Nanterre - 92,CDI,Bac +5,,True,,,"['rest', 'c', 'esp', 'ada', 'core']"
Software Engineer Java Métier Sinistre H/F,AXA Assurances,Wasquehal - 59,CDI,,,False,,35 000 - 45 000 EUR par an,"['rest', 'c', 'esp', 'java', 'ada', 'core']"
Software Engineer H/F,Dxomark,Paris 1er - 75,CDI,Bac +5,Secteur informatique • ESN,False,,,"['python', 'c', 'php', 'css', 'esp', 'java', 'mongodb', 'machine learning', 'javascript']"
Manager Software Engineer - Paris H/F,Artefact,Paris 1er - 75,CDI,Bac +5,Secteur informatique • ESN,False,,,"['kubernetes', 'python', 'rest', 'c', 'esp', 'docker', 'machine learning', 'big data', 'spark', 'devops', 'computer science']"
Front End Software Engineer - CDI H/F,Upfluence,Lyon 1er - 69,Stage,Bac +5,Secteur informatique • ESN,True,Exp. + 7 ans,,"['containers', 'unity', 'github', 'c', 'github actions', 'esp', 'diversity', 'github', 'apps', 'al design', 'devops']"
Back-End Software Engineer M H/F,D-Edge Hospitality Solutions,Paris 1er - 75,CDI,Bac +5,Secteur informatique • ESN,True,,,['c']
Senior Software Engineer - CDI - Paris H/F,Hokla,Paris 1er - 75,CDI,Bac +5,Secteur informatique • ESN,True,,,"['rest', 'c', 'react native', 'angular', 'esp', 'react', 'ada']"
Principal Software Engineer H/F,Fabernovel,Paris 1er - 75,Stage,Bac +5,,False,Exp. + 7 ans,,"['github', 'c', 'mysql', 'github actions', 'esp', 'java', 'terraform', 'mongodb', 'docker', 'github', 'react', 'ada', 'spark', 'devops']"
Software Engineer Ios - Shopping App F - M - D H/F,Decathlon,Villeneuve-d'Ascq - 59,CDI,,,False,,,"['github', 'c', 'ios', 'devsecops', 'code review', 'esp', 'testing', 'github', 'swift', 'scala']"
Software Engineer Android - Shopping App F - M - D H/F,Decathlon,Villeneuve-d'Ascq - 59,CDI,,,False,,,"['android', 'github', 'c', 'devsecops', 'windows', 'code review', 'esp', 'testing', 'github', 'kotlin', 'scala']"
Senior Software Engineer - Ruby on Rails H/F,Newfund,Paris 1er - 75,CDI,Bac +5,,True,,,"['data science', 'rest', 'github', 'rails', 'c', 'react native', 'github actions', 'esp', 'github', 'ruby', 'react', 'machine learning', 'vue.js', 'postgresql', 'core', 'scala']"
Kering Ios Software Engineer Stage H/F,Kering,Paris 1er - 75,Stage,Bac +5,,False,Exp. + 7 ans,,"['rest', 'graphql', 'c', 'ios', 'esp', 'ada', 'swift']"
Software Engineer Front-End en Alternance H/F,AXA Assurances,Nanterre - 92,Alternance,Bac +5,,True,Exp. + 7 ans,"477,07 - 1 766,92 EUR par mois","['rest', 'c', 'esp', 'core']"
Full Stack Software Engineer - Growth H/F,PriceHubble,Paris 1er - 75,CDI,Bac +5,Secteur informatique • ESN,False,,,"['html5', 'kubernetes', 'analytics', 'next.js', 'rest', 'c', 'css', 'angular', 'code review', 'esp', 'java', 'integration', 'docker', 'react', 'machine learning', 'big data', 'postgresql', 'javascript']"
Full Stack Software Engineer - Growth H/F,PriceHubble,Paris 1er - 75,CDI,Bac +5,Secteur informatique • ESN,False,,,"['html5', 'kubernetes', 'analytics', 'next.js', 'rest', 'c', 'css', 'angular', 'code review', 'esp', 'java', 'integration', 'docker', 'react', 'machine learning', 'big data', 'postgresql', 'javascript']"
Senior Software Engineer - Integration H/F,Oodrive,Paris 1er - 75,CDI,Bac +5,Secteur informatique • ESN,True,Exp. + 7 ans,,"['c', 'java', 'integration', 'terraform', 'devops', 'scala']"
Software Engineer - Partner Solutions All Genders H/F,Dailymotion,Paris 1er - 75,CDI,Bac +5,,False,,,"['kubernetes', 'python', 'unity', 'microservices', 'rest', 'graphql', 'c', 'php', 'mysql', 'code review', 'integration', 'mongodb', 'docker', 'testing', 'fastapi', 'core']"
